Time,Value
2022-01-10 05:35:00,0.1938857142857107
2022-01-10 05:40:00,0.0824571428571653
2022-01-10 05:45:00,0.0929142857142349
2022-01-10 05:50:00,0.0772571428571557
2022-01-10 05:55:00,0.0990285714285606
2022-01-10 06:00:00,0.0812000000000002
2022-01-10 06:05:00,0.0786857148571341
2022-01-10 06:10:00,0.2902857154285552
2022-01-10 06:15:00,1.2089714285714266
2022-01-10 06:20:00,0.3193142857142724
2022-01-10 06:25:00,0.9758285714285596
2022-01-10 06:30:00,0.3256571422857066
2022-01-10 06:35:00,0.071657142857159
2022-01-10 06:40:00,0.0822285714285385
2022-01-10 06:45:00,0.0902285714285698
2022-01-10 06:50:00,0.0901142857142657
2022-01-10 06:55:00,0.0750857137143225
2022-01-10 07:00:00,0.0853714285713924
2022-01-10 07:05:00,0.0787428565714468
2022-01-10 07:10:00,0.2857142857142925
2022-01-10 07:15:00,0.8213714285714311
2022-01-10 07:20:00,0.3064571428571685
2022-01-10 07:25:00,1.148914286285709
2022-01-10 07:30:00,0.5120571440000045
2022-01-10 07:35:00,0.2465714285714026
2022-01-10 07:40:00,0.0813142857143025
2022-01-10 07:45:00,0.0919428571428615
2022-01-10 07:50:00,0.0879999999999889
2022-01-10 07:55:00,0.0758857142857207
2022-01-10 08:00:00,0.0944000005714253
2022-01-10 08:05:00,0.0922857142857208
2022-01-10 08:10:00,0.2722857142857365
2022-01-10 08:15:00,0.9689714285714636
2022-01-10 08:20:00,0.3465714285714287
2022-01-10 08:25:00,0.6997714285714193
2022-01-10 08:30:00,0.2865142857142911
2022-01-10 08:35:00,0.1039999994285774
2022-01-10 08:40:00,0.0922857148571064
2022-01-10 08:45:00,0.0925142857142905
2022-01-10 08:50:00,0.1038857142857263
2022-01-10 08:55:00,0.1042857142857035
2022-01-10 09:00:00,0.1305142857142927
2022-01-10 09:05:00,0.1145714285714344
2022-01-10 09:10:00,0.2942857142857042
2022-01-10 09:15:00,0.8526857142857092
2022-01-10 09:20:00,0.5517714285714282
2022-01-10 09:25:00,0.6785725826386627
2022-01-10 09:30:00,0.3513714285714643
2022-01-10 09:35:00,0.1160571428571289
2022-01-10 09:40:00,0.1506857142857227
2022-01-10 09:45:00,0.105428571428582
2022-01-10 09:50:00,0.1334857142857039
2022-01-10 09:55:00,0.1596571417143006
2022-01-10 10:00:00,0.1186282200856245
2022-01-10 10:05:00,0.1367428571428321
2022-01-10 10:10:00,0.3059999999999646
2022-01-10 10:15:00,0.8381142857143049
2022-01-10 10:20:00,0.2627428571428468
2022-01-10 10:25:00,1.2323428577142808
2022-01-10 10:30:00,0.3556571428571513
2022-01-10 10:35:00,0.2192571428571317
2022-01-10 10:40:00,0.1368571428571418
2022-01-10 10:45:00,0.1094857142857043
2022-01-10 10:50:00,0.1505714291428635
2022-01-10 10:55:00,0.1261142862857046
2022-01-10 11:00:00,0.1290285719999935
2022-01-10 11:05:00,0.1627428571428325
2022-01-10 11:10:00,0.4691428565714412
2022-01-10 11:15:00,1.005199999428544
2022-01-10 11:20:00,0.1646285708571414
2022-01-10 11:25:00,1.5041714285713983
2022-01-10 11:30:00,0.3617142851428563
2022-01-10 11:35:00,0.2338857142857087
2022-01-10 11:40:00,0.1157714285714382
2022-01-10 11:45:00,0.1230276408429112
2022-01-10 11:50:00,0.1126857142856981
2022-01-10 11:55:00,0.1033142857142794
2022-01-10 12:00:00,0.1010857148571202
2022-01-10 12:05:00,0.1295428565714265
2022-01-10 12:10:00,0.3162857142857255
2022-01-10 12:15:00,0.8776000000000099
2022-01-10 12:20:00,0.1737714285714342
2022-01-10 12:25:00,1.5101142857142842
2022-01-10 12:30:00,0.346228571428593
2022-01-10 12:35:00,0.3052571428571328
2022-01-10 12:40:00,0.1389142857142568
2022-01-10 12:45:00,0.1085714285714103
2022-01-10 12:50:00,0.1140000000000392
2022-01-10 12:55:00,0.1042857142856779
2022-01-10 13:00:00,0.1195428571428692
2022-01-10 13:05:00,0.1084000000000248
2022-01-10 13:10:00,0.6402285714285867
2022-01-10 13:15:00,1.1291999999999915
2022-01-10 13:20:00,0.2836000000000032
2022-01-10 13:25:00,0.8957142857142777
2022-01-10 13:30:00,0.3409142862857204
2022-01-10 13:35:00,0.1121142862857128
2022-01-10 13:40:00,0.100685714285698
2022-01-10 13:45:00,0.1010857137142725
2022-01-10 13:50:00,0.1377714285714344
2022-01-10 13:55:00,0.1194857148571229
2022-01-10 14:00:00,0.2102285714285932
2022-01-10 14:05:00,0.2405142857142904
2022-01-10 14:10:00,0.4571428571428246
2022-01-10 14:15:00,1.0293714297142769
2022-01-10 14:20:00,0.2858857137143136
2022-01-10 14:25:00,1.4426857142857457
2022-01-10 14:30:00,0.4040000000000144
2022-01-10 14:35:00,0.3488571422857148
2022-01-10 14:40:00,0.1674285708571577
2022-01-10 14:45:00,0.1396571439999895
2022-01-10 14:50:00,0.2585714280000099
2022-01-10 14:55:00,0.170514285714293
2022-01-10 15:00:00,0.2454285714285638
2022-01-10 15:05:00,0.2795999999999951
2022-01-10 15:10:00,0.5053142857143043
2022-01-10 15:15:00,1.1260571422857044
2022-01-10 15:20:00,0.2703428571428646
2022-01-10 15:25:00,1.165485714285725
2022-01-10 15:30:00,0.3373142857142972
2022-01-10 15:35:00,0.1515428571428466
2022-01-10 15:40:00,0.5583735070751639
2022-01-10 15:45:00,0.1427428571428572
2022-01-10 15:50:00,0.149542856571409
2022-01-10 15:55:00,0.3206285714285357
2022-01-10 16:00:00,0.2933252960293991
2022-01-10 16:05:00,0.1560571428571477
2022-01-10 16:10:00,0.4566857142856782
2022-01-10 16:15:00,0.90502857085716
2022-01-10 16:20:00,0.1757714280000228
2022-01-10 16:25:00,1.8158857148571248
2022-01-10 16:30:00,0.4042285714285831
2022-01-10 16:35:00,0.3198857142856961
2022-01-10 16:40:00,0.1409714285714471
2022-01-10 16:45:00,0.1363409323438805
2022-01-10 16:50:00,0.1737714285714381
2022-01-10 16:55:00,0.1172000000000246
2022-01-10 17:00:00,0.1475999994285848
2022-01-10 17:05:00,0.1433714279999523
2022-01-10 17:10:00,0.3405714285714124
2022-01-10 17:15:00,1.152971429142859
2022-01-10 17:20:00,0.3189142857142957
2022-01-10 17:25:00,1.3540571434285733
2022-01-10 17:30:00,0.3614857148571484
2022-01-10 17:35:00,0.1641142857142767
2022-01-10 17:40:00,0.1410857137142634
2022-01-10 17:45:00,0.1282857142857262
2022-01-10 17:50:00,0.1245714285714166
2022-01-10 17:55:00,0.0993142857142889
2022-01-10 18:00:00,0.1462849517681458
2022-01-10 18:05:00,0.2037142857142992
2022-01-10 18:10:00,0.3415999988571664
2022-01-10 18:15:00,1.0165142857143212
2022-01-10 18:20:00,0.2539428571428782
2022-01-10 18:25:00,1.4805142862857088
2022-01-10 18:30:00,0.3346285708571771
2022-01-10 18:35:00,0.1923428565714259
2022-01-10 18:40:00,0.0962857137142782
2022-01-10 18:45:00,0.1050857142857317
2022-01-10 18:50:00,0.0847428571428645
2022-01-10 18:55:00,0.1137142862856931
2022-01-10 19:00:00,0.1053142857142821
2022-01-10 19:05:00,0.1024571428571471
2022-01-10 19:10:00,0.3051428571428862
2022-01-10 19:15:00,1.0553142857143236
2022-01-10 19:20:00,0.3382955364461243
2022-01-10 19:25:00,0.9050285719999892
2022-01-10 19:30:00,0.332628571428582
2022-01-10 19:35:00,0.1387428565714357
2022-01-10 19:40:00,0.0835999994285573
2022-01-10 19:45:00,0.1002285708571512
2022-01-10 19:50:00,0.1067428571428666
2022-01-10 19:55:00,0.1065142862857516
2022-01-10 20:00:00,0.0931428577142911
2022-01-10 20:05:00,0.105999999999962
2022-01-10 20:10:00,0.1819428577143012
2022-01-10 20:15:00,1.0781142857143045
2022-01-10 20:20:00,0.5474857137142888
2022-01-10 20:25:00,0.6714857142857259
2022-01-10 20:30:00,0.3687428571428842
2022-01-10 20:35:00,0.0899428571428376
2022-01-10 20:40:00,0.103485714285702
2022-01-10 20:45:00,0.0981142857142653
2022-01-10 20:50:00,0.0986857137142864
2022-01-10 20:55:00,0.0981142851428479
2022-01-10 21:00:00,0.0942285714285623
2022-01-10 21:05:00,0.0845714280000148
2022-01-10 21:10:00,0.1463428565714483
2022-01-10 21:15:00,1.004971428
2022-01-10 21:20:00,0.7641142857143131
2022-01-10 21:25:00,0.5425142857142964
2022-01-10 21:30:00,0.321657142857127
2022-01-10 21:35:00,0.0902285714285296
2022-01-10 21:40:00,0.1252571428571432
2022-01-10 21:45:00,0.1155428577142889
2022-01-10 21:50:00,0.121599999428563
2022-01-10 21:55:00,0.100571428571428
2022-01-10 22:00:00,0.1024571422857271
2022-01-10 22:05:00,0.0984000000000144
2022-01-10 22:10:00,0.3194285714285589
2022-01-10 22:15:00,1.0012571428571546
2022-01-10 22:20:00,0.1843999999999973
2022-01-10 22:25:00,1.2957714291428628
2022-01-10 22:30:00,0.3227999999999831
2022-01-10 22:35:00,0.2259428577142898
2022-01-10 22:40:00,0.0857142857142857
2022-01-10 22:45:00,0.088171428571399
2022-01-10 22:50:00,0.0966285708571272
2022-01-10 22:55:00,0.1871428571428363
2022-01-10 23:00:00,0.1012571422857321
2022-01-10 23:05:00,0.2058857137143006
2022-01-10 23:10:00,0.2278259181831104
2022-01-10 23:15:00,0.8526857148571433
2022-01-10 23:20:00,0.2582285719999812
2022-01-10 23:25:00,1.1074857142857113
2022-01-10 23:30:00,0.351542857714308
2022-01-10 23:35:00,0.0867428565714414
2022-01-10 23:40:00,0.0948571428571293
2022-01-10 23:45:00,0.3750285714285668
2022-01-10 23:50:00,0.3754285714285807
2022-01-10 23:55:00,0.2210857148571241
2022-01-11 00:00:00,0.1966857137142557
2022-01-11 00:05:00,0.2819999994285795
2022-01-11 00:10:00,0.6036571428571239
2022-01-11 00:15:00,1.2573714291428508
2022-01-11 00:20:00,0.1324571428571497
2022-01-11 00:25:00,1.6788000005714063
2022-01-11 00:30:00,0.3160000005714599
2022-01-11 00:35:00,0.2651428571428498
2022-01-11 00:40:00,0.0841714285714416
2022-01-11 00:45:00,0.075142857142855
2022-01-11 00:50:00,0.0955428571428533
2022-01-11 00:55:00,0.1918857148571727
2022-01-11 01:00:00,0.1216000005714262
2022-01-11 01:05:00,0.1190857142857047
2022-01-11 01:10:00,0.3075428571428762
2022-01-11 01:15:00,0.91468571485713
2022-01-11 01:20:00,0.303599999999985
2022-01-11 01:25:00,0.923314285714306
2022-01-11 01:30:00,0.3108571428571563
2022-01-11 01:35:00,0.0844571422857032
2022-01-11 01:40:00,0.0839428571428288
2022-01-11 01:45:00,0.1039428577142825
2022-01-11 01:50:00,0.0802285714285816
2022-01-11 01:55:00,0.1098285714285936
2022-01-11 02:00:00,0.1060571428571399
2022-01-11 02:05:00,0.0886285720000211
2022-01-11 02:10:00,0.2730857142857036
2022-01-11 02:15:00,0.9290285714285554
2022-01-11 02:20:00,0.2637142857143147
2022-01-11 02:25:00,1.0911428577142628
2022-01-11 02:30:00,0.3092000000000085
2022-01-11 02:35:00,0.2049142857142474
2022-01-11 02:40:00,0.0711428565714075
2022-01-11 02:45:00,0.1035428577142738
2022-01-11 02:50:00,0.0723428571428562
2022-01-11 02:55:00,0.0978285720000297
2022-01-11 03:00:00,0.2231428571428633
2022-01-11 03:05:00,0.0748000005713973
2022-01-11 03:10:00,0.4237714285713913
2022-01-11 03:15:00,0.989885713714336
2022-01-11 03:20:00,0.3041714285714156
2022-01-11 03:25:00,0.9751428565714376
2022-01-11 03:30:00,0.3109142845714761
2022-01-11 03:35:00,0.0921142857142798
2022-01-11 03:40:00,0.3125548564050153
2022-01-11 03:45:00,0.0780571434285853
2022-01-11 03:50:00,0.101142857714289
2022-01-11 03:55:00,0.2502285714285504
2022-01-11 04:00:00,0.0767625429615102
2022-01-11 04:05:00,0.0729142857142661
2022-01-11 04:10:00,0.4748571428571448
2022-01-11 04:15:00,0.9653142857142976
2022-01-11 04:20:00,0.1217142851428434
2022-01-11 04:25:00,1.7321714285714342
2022-01-11 04:30:00,0.3561714285714281
2022-01-11 04:35:00,0.2828574478402201
2022-01-11 04:40:00,0.1069714285714404
2022-01-11 04:45:00,0.0902857137142564
2022-01-11 04:50:00,0.0773714285714647
2022-01-11 04:55:00,0.0920571428571513
2022-01-11 05:00:00,0.0929714291428535
2022-01-11 05:05:00,0.078400000000017
2022-01-11 05:10:00,0.3007428571428889
2022-01-11 05:15:00,0.9058285714285582
2022-01-11 05:20:00,0.1249714285714285
2022-01-11 05:25:00,1.4922285714285746
2022-01-11 05:30:00,0.3184571428571569
2022-01-11 05:35:00,0.1563428559999977
2022-01-11 05:40:00,0.0697714285714248
2022-01-11 05:45:00,0.0753142857142944
2022-01-11 05:50:00,0.114228571999992
2022-01-11 05:55:00,0.074400000571441
2022-01-11 06:00:00,0.083485714285698
2022-01-11 06:05:00,0.0988571434285828
2022-01-11 06:10:00,0.1781142857142926
2022-01-11 06:15:00,0.7388571428571439
2022-01-11 06:20:00,0.2918285714285746
2022-01-11 06:25:00,0.97257142857142
2022-01-11 06:30:00,0.3658285714285884
2022-01-11 06:35:00,0.1575428559999912
2022-01-11 06:40:00,0.084571428571427
2022-01-11 06:45:00,0.0953714279999972
2022-01-11 06:50:00,0.0690857142857212
2022-01-11 06:55:00,0.1003999999999941
2022-01-11 07:00:00,0.0825714285714317
2022-01-11 07:05:00,0.0796571428571438
2022-01-11 07:10:00,0.2841142857142871
2022-01-11 07:15:00,0.7082857142857053
2022-01-11 07:20:00,0.2496571434285539
2022-01-11 07:25:00,1.1536571422857236
2022-01-11 07:30:00,0.3361142862856994
2022-01-11 07:35:00,0.1497142857143002
2022-01-11 07:40:00,0.0775999999999956
2022-01-11 07:45:00,0.1013714279999995
2022-01-11 07:50:00,0.0817714285714376
2022-01-11 07:55:00,0.1015428571428511
2022-01-11 08:00:00,0.082571428571432
2022-01-11 08:05:00,0.0939999988571548
2022-01-11 08:10:00,0.3598285714285498
2022-01-11 08:15:00,0.6823999999999971
2022-01-11 08:20:00,0.2277714285714319
2022-01-11 08:25:00,0.8054285714285676
2022-01-11 08:30:00,0.2807999994285676
2022-01-11 08:35:00,0.2422857142857122
2022-01-11 08:40:00,0.1026857142857066
2022-01-11 08:45:00,0.1023999999999809
2022-01-11 08:50:00,0.1021142857143006
2022-01-11 08:55:00,0.1150857142857148
2022-01-11 09:00:00,0.1281142857142952
2022-01-11 09:05:00,0.1446285714285659
2022-01-11 09:10:00,0.3565142857142784
2022-01-11 09:15:00,1.0089142857142788
2022-01-11 09:20:00,0.3234857142857253
2022-01-11 09:25:00,1.1810266972499364
2022-01-11 09:30:00,0.6126857137142749
2022-01-11 09:35:00,0.4593142857142771
2022-01-11 09:40:00,0.3068000000000042
2022-01-11 09:45:00,0.0990285714285645
2022-01-11 09:50:00,0.1349142862857284
2022-01-11 09:55:00,0.1333714285714307
2022-01-11 10:00:00,0.4019428571428475
2022-01-11 10:05:00,0.3710857142857067
2022-01-11 10:10:00,0.7290285714285631
2022-01-11 10:15:00,1.1948000000000083
2022-01-11 10:20:00,0.1601714285714219
2022-01-11 10:25:00,1.7250285714285734
2022-01-11 10:30:00,0.3786857148571341
2022-01-11 10:35:00,0.3433142857142736
2022-01-11 10:40:00,0.127542856571429
2022-01-11 10:45:00,0.1584571422857009
2022-01-11 10:50:00,0.1320000005714363
2022-01-11 10:55:00,0.1162285708571367
2022-01-11 11:00:00,0.1436571422857104
2022-01-11 11:05:00,0.1378285714285655
2022-01-11 11:10:00,0.3280000000000083
2022-01-11 11:15:00,1.210342857714278
2022-01-11 11:20:00,0.2266285714285615
2022-01-11 11:25:00,1.50811428571429
2022-01-11 11:30:00,0.3661714285714113
2022-01-11 11:35:00,0.2486285714285661
2022-01-11 11:40:00,0.1375999999999853
2022-01-11 11:45:00,0.0986285708571475
2022-01-11 11:50:00,0.1188571428571529
2022-01-11 11:55:00,0.141028571428564
2022-01-11 12:00:00,0.1254857142857079
2022-01-11 12:05:00,0.1254857142857041
2022-01-11 12:10:00,0.30622857142858
2022-01-11 12:15:00,0.9750857142857252
2022-01-11 12:20:00,0.2418290298011673
2022-01-11 12:25:00,1.314400000000005
2022-01-11 12:30:00,0.3208571428571563
2022-01-11 12:35:00,0.2027428571428611
2022-01-11 12:40:00,0.3168571439999985
2022-01-11 12:45:00,0.1175428571428619
2022-01-11 12:50:00,0.110514286285709
2022-01-11 12:55:00,0.1076571428571397
2022-01-11 13:00:00,0.3641714285714247
2022-01-11 13:05:00,0.1262857142857163
2022-01-11 13:10:00,0.3398857142857234
2022-01-11 13:15:00,1.1122285714285745
2022-01-11 13:20:00,0.2693142857142993
2022-01-11 13:25:00,1.2965714285714316
2022-01-11 13:30:00,0.3927428571428637
2022-01-11 13:35:00,0.1913142857143039
2022-01-11 13:40:00,0.1033714280000042
2022-01-11 13:45:00,0.1336000000000006
2022-01-11 13:50:00,0.1230279732381521
2022-01-11 13:55:00,0.1361714280000056
2022-01-11 14:00:00,0.2086285714285778
2022-01-11 14:05:00,0.1970285714285715
2022-01-11 14:10:00,0.3516571428571374
2022-01-11 14:15:00,1.1170285714285806
2022-01-11 14:20:00,0.1858857142857271
2022-01-11 14:25:00,1.2785714285714411
2022-01-11 14:30:00,0.3350857142857135
2022-01-11 14:35:00,0.3646857137142809
2022-01-11 14:40:00,0.1225142857142925
2022-01-11 14:45:00,0.1322857142857031
2022-01-11 14:50:00,0.1381142862857112
2022-01-11 14:55:00,0.1557142857143013
2022-01-11 15:00:00,0.1918857142857008
2022-01-11 15:05:00,0.1510285714285626
2022-01-11 15:10:00,0.2112000005714279
2022-01-11 15:15:00,1.1007999999999796
2022-01-11 15:20:00,0.797942856571435
2022-01-11 15:25:00,0.4659428571428555
2022-01-11 15:30:00,0.3743428571428597
2022-01-11 15:35:00,0.1553142857142834
2022-01-11 15:40:00,0.6190275152777582
2022-01-11 15:45:00,0.153885714857141
2022-01-11 15:50:00,0.1520000005714116
2022-01-11 15:55:00,0.2200505018245662
2022-01-11 16:00:00,0.2290741575491263
2022-01-11 16:05:00,0.23788571428572
2022-01-11 16:10:00,0.587142857142852
2022-01-11 16:15:00,1.1773714285714258
2022-01-11 16:20:00,0.1825714291428292
2022-01-11 16:25:00,1.5961142862857087
2022-01-11 16:30:00,0.4156000000000157
2022-01-11 16:35:00,0.4008000000000174
2022-01-11 16:40:00,0.1667428571428302
2022-01-11 16:45:00,0.1118285714285801
2022-01-11 16:50:00,0.1537714285714537
2022-01-11 16:55:00,0.1864000000000045
2022-01-11 17:00:00,0.1528571434285549
2022-01-11 17:05:00,0.1388571434285846
2022-01-11 17:10:00,0.3855428571428663
2022-01-11 17:15:00,1.189085714857161
2022-01-11 17:20:00,0.1792571428571552
2022-01-11 17:25:00,1.7489714291428466
2022-01-11 17:30:00,0.4305714280000055
2022-01-11 17:35:00,0.4184000000000143
2022-01-11 17:40:00,0.1477142857143059
2022-01-11 17:45:00,0.1338285714285614
2022-01-11 17:50:00,0.17005714342859
2022-01-11 17:55:00,0.133885714857141
2022-01-11 18:00:00,0.1167428565714336
2022-01-11 18:05:00,0.1331428571428503
2022-01-11 18:10:00,0.3193142862856776
2022-01-11 18:15:00,0.8549714280000208
2022-01-11 18:20:00,0.3015999999999907
2022-01-11 18:25:00,1.3572571428571427
2022-01-11 18:30:00,0.3434857142857124
2022-01-11 18:35:00,0.3162285719999921
2022-01-11 18:40:00,0.1196000000000094
2022-01-11 18:45:00,0.1097142857142872
2022-01-11 18:50:00,0.1337142857142992
2022-01-11 18:55:00,0.1059428571428569
2022-01-11 19:00:00,0.1129142857142661
2022-01-11 19:05:00,0.1666285720000087
2022-01-11 19:10:00,0.2933714285714371
2022-01-11 19:15:00,1.2203428577142843
2022-01-11 19:20:00,0.5351428571428498
2022-01-11 19:25:00,0.4915999994285733
2022-01-11 19:30:00,0.9454857142857144
2022-01-11 19:35:00,1.033714285142861
2022-01-11 19:40:00,0.3242285719999823
2022-01-11 19:45:00,0.1249714285714305
2022-01-11 19:50:00,0.3280571434285827
2022-01-11 19:55:00,0.5200571428571649
2022-01-11 20:00:00,0.1689714285714165
2022-01-11 20:05:00,0.1060571422857148
2022-01-11 20:10:00,0.1921142857142876
2022-01-11 20:15:00,1.370399999999993
2022-01-11 20:20:00,0.1193714279999948
2022-01-11 20:25:00,0.208628571428579
2022-01-11 20:30:00,1.379428571428564
2022-01-11 20:35:00,0.3762857142857112
2022-01-11 20:40:00,0.2897142857142789
2022-01-11 20:45:00,0.0938285714285782
2022-01-11 20:50:00,0.0831428571428511
2022-01-11 20:55:00,0.0723999999999953
2022-01-11 21:00:00,0.0961714280000061
2022-01-11 21:05:00,0.0926285708571532
2022-01-11 21:10:00,0.337428571428581
2022-01-11 21:15:00,0.9476571428571364
2022-01-11 21:20:00,0.2934857137142831
2022-01-11 21:25:00,0.8061714291428559
2022-01-11 21:30:00,0.3438285714285852
2022-01-11 21:35:00,0.0762857137142738
2022-01-11 21:40:00,0.0865714291428655
2022-01-11 21:45:00,0.0866285719999996
2022-01-11 21:50:00,0.0792571422857016
2022-01-11 21:55:00,0.1005714274285716
2022-01-11 22:00:00,0.0978857142857305
2022-01-11 22:05:00,0.1024543669001056
2022-01-11 22:10:00,0.2972571428571445
2022-01-11 22:15:00,0.8726285714285796
2022-01-11 22:20:00,0.1308571434285707
2022-01-11 22:25:00,1.0709714291428625
2022-01-11 22:30:00,0.3033714297142768
2022-01-11 22:35:00,0.2961714291428581
2022-01-11 22:40:00,0.0690285708571416
2022-01-11 22:45:00,0.1021142857142779
2022-01-11 22:50:00,0.0749142862857089
2022-01-11 22:55:00,0.0747999999999975
2022-01-11 23:00:00,0.0930285714285719
2022-01-11 23:05:00,0.1127999999999941
2022-01-11 23:10:00,0.2681142857142919
2022-01-11 23:15:00,0.805428571428576
2022-01-11 23:20:00,0.1254857142857216
2022-01-11 23:25:00,1.3582285708571495
2022-01-11 23:30:00,0.2880571422857136
2022-01-11 23:35:00,0.2333142851428634
2022-01-11 23:40:00,0.0765714279999844
2022-01-11 23:45:00,0.0793714279999988
2022-01-11 23:50:00,0.0937714285714167
2022-01-11 23:55:00,0.0972571428571499
2022-01-12 00:00:00,0.0769142857142885
2022-01-12 00:05:00,0.199028570857153
2022-01-12 00:10:00,0.2925714285714288
2022-01-12 00:15:00,0.944457142857142
2022-01-12 00:20:00,0.1340571422857244
2022-01-12 00:25:00,1.6599428571428505
2022-01-12 00:30:00,0.2836571434285731
2022-01-12 00:35:00,0.2554285714285742
2022-01-12 00:40:00,0.0823428571428614
2022-01-12 00:45:00,0.0742285708571574
2022-01-12 00:50:00,0.073542857714279
2022-01-12 00:55:00,0.0740571434285688
2022-01-12 01:00:00,0.1853142857142854
2022-01-12 01:05:00,0.1023999999999926
2022-01-12 01:10:00,0.3270285720000051
2022-01-12 01:15:00,0.8849714285714272
2022-01-12 01:20:00,0.143485714285715
2022-01-12 01:25:00,1.2441142857142702
2022-01-12 01:30:00,0.2918285714285671
2022-01-12 01:35:00,0.1009714285714361
2022-01-12 01:40:00,0.0845142857142926
2022-01-12 01:45:00,0.080057143428562
2022-01-12 01:50:00,0.0857717009026354
2022-01-12 01:55:00,0.0793142857142791
2022-01-12 02:00:00,0.0861714291428448
2022-01-12 02:05:00,0.0882285714285574
2022-01-12 02:10:00,0.2902857148571268
2022-01-12 02:15:00,1.4165142862857316
2022-01-12 02:20:00,0.1349714285714331
2022-01-12 02:25:00,0.3860571422857199
2022-01-12 02:30:00,0.6677714285714195
2022-01-12 02:35:00,0.3388571428571471
2022-01-12 02:40:00,0.1078285714285675
2022-01-12 02:45:00,0.0865142857142921
2022-01-12 02:50:00,0.0737714280000117
2022-01-12 02:55:00,0.0905142857142794
2022-01-12 03:00:00,0.0818285708571303
2022-01-12 03:05:00,0.0687428577142964
2022-01-12 03:10:00,0.3222857148571386
2022-01-12 03:15:00,1.436114285714302
2022-01-12 03:20:00,0.1589142857142801
2022-01-12 03:25:00,0.8448571428571447
2022-01-12 03:30:00,0.3630285720000035
2022-01-12 03:35:00,0.2892000005714206
2022-01-12 03:40:00,0.3451176464705775
2022-01-12 03:45:00,0.0878285714285903
2022-01-12 03:50:00,0.0804000000000145
2022-01-12 03:55:00,0.1399885541893293
2022-01-12 04:00:00,0.1978285714285642
2022-01-12 04:05:00,0.1177142857142858
2022-01-12 04:10:00,0.3024000000000055
2022-01-12 04:15:00,1.161085714285701
2022-01-12 04:20:00,0.1254285714285664
2022-01-12 04:25:00,1.5838857148571368
2022-01-12 04:30:00,0.4305714285714149
2022-01-12 04:35:00,0.2553142857142939
2022-01-12 04:40:00,0.0696571428571405
2022-01-12 04:45:00,0.0738857142857068
2022-01-12 04:50:00,0.0949714279999989
2022-01-12 04:55:00,0.0814857148571354
2022-01-12 05:00:00,0.3813142845714309
2022-01-12 05:05:00,0.439371427428584
2022-01-12 05:10:00,0.2342857142857285
2022-01-12 05:15:00,0.7702285714285685
2022-01-12 05:20:00,0.2208571428571472
2022-01-12 05:25:00,1.2371999999999832
2022-01-12 05:30:00,0.5427999994285632
2022-01-12 05:35:00,0.0810285708571531
2022-01-12 05:40:00,0.1049142857142747
2022-01-12 05:45:00,0.4344571428571374
2022-01-12 05:50:00,0.4268571428571326
2022-01-12 05:55:00,0.0881714280000012
2022-01-12 06:00:00,0.0721142868571444
2022-01-12 06:05:00,0.0756571428571403
2022-01-12 06:10:00,0.5315999999999867
